system:index,bio01_temp,bio12_precip,bio15_precip_season,elevation,label,landforms,soil_clay,soil_oc,soil_ph,.geo
38023_0,137.0,1236.0,21.0,598,141,22,15,8,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38024_0,164.0,1343.0,17.0,103,142,41,14,4,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
38025_0,162.0,1382.0,18.0,174,122,21,15,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38028_0,147.0,1211.0,24.0,415,141,21,17,3,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38030_0,158.0,867.0,29.0,210,176,31,14,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38033_0,137.0,1222.0,21.0,665,176,11,19,4,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38035_0,160.0,1149.0,25.0,171,121,41,17,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38038_0,158.0,983.0,24.0,156,176,34,19,3,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
38040_0,147.0,1205.0,24.0,375,141,31,16,6,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38043_0,142.0,1250.0,19.0,461,176,22,20,5,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38046_0,132.0,1146.0,23.0,468,141,22,12,5,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38047_0,147.0,1144.0,20.0,242,121,42,19,3,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
38049_0,140.0,1232.0,20.0,498,141,41,18,3,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38050_0,162.0,1285.0,19.0,62,5,24,17,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38055_0,136.0,1224.0,20.0,622,141,32,16,7,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
38056_0,151.0,1173.0,25.0,341,121,31,17,4,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
38060_0,147.0,1307.0,19.0,289,141,22,14,5,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38061_0,160.0,1265.0,24.0,227,176,24,19,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38062_0,141.0,1151.0,21.0,419,176,21,18,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38065_0,146.0,1216.0,19.0,406,141,22,19,6,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38066_0,141.0,1224.0,20.0,513,141,11,20,6,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38070_0,154.0,1256.0,20.0,221,142,31,20,9,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38071_0,160.0,1255.0,18.0,104,123,34,18,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38076_0,155.0,1254.0,24.0,285,142,21,20,7,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38079_0,151.0,1447.0,19.0,279,141,41,12,6,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38080_0,141.0,1196.0,20.0,334,141,42,20,7,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38082_0,136.0,1251.0,19.0,447,141,21,22,6,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38083_0,170.0,1271.0,18.0,59,121,24,15,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38089_0,135.0,1132.0,17.0,223,141,42,13,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
38091_0,133.0,1250.0,20.0,677,142,24,20,7,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38094_0,142.0,1195.0,23.0,440,176,24,15,3,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38096_0,165.0,1255.0,18.0,72,2,24,17,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38097_0,146.0,1489.0,19.0,504,141,21,16,4,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38101_0,160.0,1414.0,17.0,162,152,21,16,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38104_0,139.0,1143.0,23.0,396,123,31,14,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38105_0,139.0,1150.0,18.0,265,141,21,14,4,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38107_0,154.0,1296.0,19.0,153,176,21,17,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38108_0,153.0,1221.0,18.0,222,121,22,15,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38110_0,151.0,1367.0,19.0,247,142,31,20,7,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38116_0,140.0,1102.0,18.0,221,141,21,14,5,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38118_0,136.0,1231.0,20.0,588,141,21,18,7,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38119_0,157.0,1371.0,18.0,330,141,32,17,8,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38121_0,158.0,1137.0,22.0,146,176,24,15,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38123_0,143.0,1165.0,20.0,375,176,21,20,6,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38124_0,160.0,1167.0,24.0,194,121,34,20,5,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
38127_0,159.0,1290.0,19.0,106,141,21,15,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38131_0,142.0,1129.0,20.0,288,176,42,13,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38137_0,162.0,1150.0,25.0,149,176,31,19,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38138_0,141.0,1188.0,20.0,410,141,31,20,8,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38141_0,141.0,1257.0,19.0,410,141,22,19,7,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38142_0,141.0,1134.0,18.0,249,121,21,16,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38143_0,161.0,1315.0,22.0,217,142,21,29,8,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38144_0,143.0,1107.0,20.0,260,176,41,18,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38146_0,164.0,1262.0,19.0,73,121,24,18,3,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38147_0,153.0,1195.0,22.0,261,141,32,15,3,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38151_0,161.0,1340.0,21.0,154,121,31,19,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38152_0,165.0,1337.0,15.0,91,142,34,15,6,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38154_0,141.0,1237.0,20.0,483,141,21,20,7,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38158_0,143.0,1186.0,18.0,231,176,21,14,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38161_0,152.0,1282.0,20.0,369,142,22,20,11,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38164_0,168.0,1255.0,19.0,67,5,24,23,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38178_0,134.0,1136.0,23.0,402,141,42,15,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38181_0,166.0,1254.0,19.0,78,190,24,25,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38183_0,152.0,1229.0,19.0,220,176,34,17,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38184_0,149.0,1211.0,19.0,314,142,32,22,7,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38189_0,148.0,1345.0,21.0,469,142,32,22,7,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38195_0,162.0,1403.0,18.0,140,122,31,17,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38200_0,153.0,1280.0,18.0,168,141,21,15,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38203_0,164.0,1155.0,26.0,182,141,21,22,5,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
38208_0,156.0,1238.0,19.0,152,176,34,20,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38209_0,138.0,1130.0,18.0,236,141,31,18,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38218_0,154.0,1135.0,27.0,265,176,22,17,4,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38221_0,145.0,1169.0,24.0,348,176,41,17,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38223_0,159.0,743.0,39.0,193,176,31,20,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38224_0,156.0,1243.0,19.0,165,142,21,16,5,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38225_0,155.0,1335.0,19.0,268,121,21,19,8,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38226_0,149.0,1212.0,18.0,200,141,21,16,3,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38228_0,150.0,1306.0,19.0,215,176,21,16,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38236_0,143.0,1175.0,17.0,200,141,31,15,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38237_0,162.0,1302.0,22.0,185,142,31,16,6,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38239_0,142.0,1282.0,19.0,352,141,21,18,5,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38240_0,164.0,1350.0,15.0,128,121,21,18,7,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38244_0,156.0,1166.0,18.0,125,123,34,15,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38245_0,152.0,1153.0,26.0,319,176,21,15,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38246_0,161.0,1258.0,19.0,139,142,21,18,7,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38253_0,139.0,1197.0,20.0,464,141,41,19,8,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38260_0,155.0,1144.0,27.0,343,141,12,17,5,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38261_0,150.0,1206.0,21.0,387,141,22,22,6,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38264_0,138.0,1252.0,20.0,523,141,32,13,4,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38268_0,141.0,1145.0,18.0,250,121,21,14,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38269_0,135.0,1215.0,21.0,592,141,22,16,7,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38272_0,138.0,1179.0,21.0,525,176,31,13,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38273_0,143.0,1228.0,20.0,460,141,22,18,6,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38275_0,161.0,1228.0,19.0,95,176,34,15,2,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38277_0,137.0,1122.0,23.0,388,141,22,21,8,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38278_0,151.0,1171.0,27.0,415,141,11,17,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38283_0,150.0,1376.0,19.0,253,122,31,14,8,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38284_0,134.0,1227.0,21.0,603,141,21,17,4,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38289_0,171.0,1254.0,19.0,59,3,34,33,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38292_0,151.0,1109.0,28.0,277,141,21,15,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38296_0,134.0,1146.0,16.0,207,141,21,14,2,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38303_0,161.0,1115.0,23.0,130,5,34,31,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
38305_0,152.0,1342.0,19.0,214,121,31,18,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38309_0,136.0,1116.0,22.0,371,122,31,16,5,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
38314_0,152.0,1136.0,26.0,274,176,34,15,3,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38316_0,143.0,1084.0,20.0,233,141,22,18,3,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
38320_0,139.0,1140.0,22.0,467,141,11,18,6,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38337_0,169.0,1267.0,18.0,62,61,34,36,3,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
38340_0,141.0,1252.0,19.0,535,141,11,19,6,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
38341_0,136.0,1143.0,25.0,391,121,21,20,6,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
38343_0,164.0,1345.0,17.0,108,122,24,15,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38345_0,140.0,1218.0,20.0,522,141,21,22,8,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38346_0,159.0,1324.0,22.0,295,142,21,14,5,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38350_0,165.0,1318.0,18.0,103,123,24,18,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38351_0,151.0,1152.0,26.0,293,141,21,15,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38352_0,138.0,1150.0,17.0,182,176,21,16,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
38353_0,152.0,1307.0,20.0,220,142,31,18,7,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38360_0,165.0,1326.0,16.0,109,142,24,10,4,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
38361_0,165.0,1322.0,18.0,127,124,21,13,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38363_0,144.0,1228.0,19.0,417,141,22,18,6,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38368_0,158.0,1390.0,19.0,171,121,21,17,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38372_0,137.0,1188.0,20.0,586,141,31,14,4,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
38374_0,135.0,1126.0,22.0,421,176,21,12,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38377_0,142.0,1199.0,20.0,477,141,21,15,5,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38381_0,137.0,1122.0,18.0,240,121,22,14,2,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38385_0,170.0,1276.0,18.0,55,1,24,15,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38388_0,146.0,1137.0,19.0,295,141,22,21,6,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38389_0,138.0,1213.0,21.0,517,141,42,16,6,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38394_0,163.0,1361.0,16.0,123,152,31,16,4,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38395_0,138.0,1222.0,20.0,557,141,21,19,8,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38396_0,140.0,1222.0,20.0,529,141,21,20,7,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38398_0,140.0,1235.0,20.0,352,141,22,21,4,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38401_0,164.0,1343.0,15.0,96,142,34,12,4,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
38403_0,149.0,1231.0,18.0,147,141,22,16,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38406_0,155.0,1245.0,19.0,177,176,21,15,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38408_0,163.0,1144.0,25.0,135,121,31,21,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38412_0,150.0,1297.0,19.0,208,122,21,18,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38414_0,138.0,1129.0,24.0,369,141,21,16,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38421_0,142.0,1186.0,17.0,168,176,42,19,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38428_0,168.0,1270.0,20.0,74,190,24,14,2,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38430_0,158.0,1277.0,18.0,129,141,31,14,3,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38432_0,152.0,1322.0,23.0,372,142,32,23,7,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38435_0,147.0,1174.0,19.0,323,141,22,21,8,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38436_0,154.0,1139.0,27.0,252,141,22,16,3,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38437_0,161.0,1093.0,23.0,155,176,34,15,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38440_0,151.0,1155.0,27.0,327,176,24,17,3,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38442_0,140.0,1215.0,20.0,460,176,21,17,4,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38444_0,143.0,1185.0,17.0,172,143,41,17,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38445_0,141.0,1207.0,20.0,458,141,42,20,7,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38449_0,163.0,1343.0,19.0,110,176,34,18,4,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38457_0,154.0,1278.0,19.0,152,176,21,17,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38458_0,142.0,1151.0,25.0,368,176,24,17,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38459_0,150.0,1275.0,18.0,219,143,21,17,6,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38460_0,143.0,1145.0,20.0,282,141,11,18,6,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38465_0,151.0,1152.0,26.0,330,141,22,16,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38468_0,162.0,1131.0,26.0,143,5,24,29,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
38470_0,145.0,1138.0,20.0,256,141,31,20,5,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38473_0,136.0,1148.0,24.0,386,176,34,16,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38475_0,151.0,1160.0,27.0,335,141,21,15,4,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38478_0,163.0,1274.0,19.0,77,176,34,14,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38480_0,145.0,1215.0,23.0,420,141,32,17,5,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38481_0,144.0,1373.0,21.0,673,141,21,22,4,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38482_0,149.0,1322.0,19.0,272,176,24,13,3,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38484_0,161.0,1145.0,25.0,147,176,34,14,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38486_0,152.0,1207.0,19.0,222,121,21,22,6,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38491_0,169.0,1267.0,18.0,64,190,34,31,10,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
38494_0,164.0,1345.0,18.0,124,176,21,17,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38502_0,140.0,1150.0,24.0,389,176,24,16,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38503_0,155.0,1254.0,24.0,330,142,11,17,5,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38506_0,154.0,1371.0,22.0,373,142,21,14,6,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38510_0,156.0,1345.0,22.0,267,142,31,14,4,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38513_0,161.0,1145.0,23.0,129,24,34,19,3,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
38519_0,170.0,1270.0,18.0,62,190,24,34,9,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38521_0,144.0,1150.0,26.0,340,141,42,15,4,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38524_0,170.0,1271.0,18.0,58,61,34,37,4,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
38526_0,170.0,1259.0,19.0,58,61,24,45,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38528_0,161.0,1102.0,24.0,157,176,34,15,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38530_0,135.0,1223.0,20.0,631,141,12,20,5,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38535_0,144.0,1214.0,19.0,398,141,22,17,6,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38542_0,169.0,1243.0,22.0,119,176,34,22,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38545_0,143.0,1207.0,21.0,380,141,41,16,5,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38547_0,163.0,1144.0,25.0,136,121,34,21,3,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
38549_0,170.0,1277.0,18.0,60,121,21,20,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38550_0,140.0,1143.0,23.0,404,123,31,22,4,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
38553_0,141.0,1132.0,19.0,300,141,21,17,5,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
38558_0,139.0,1147.0,25.0,372,176,31,18,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38561_0,155.0,1360.0,18.0,347,142,32,17,6,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38563_0,135.0,1144.0,24.0,394,122,24,21,3,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
38564_0,151.0,1213.0,19.0,239,121,21,14,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38566_0,143.0,1136.0,19.0,252,121,11,16,3,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38569_0,138.0,1152.0,21.0,483,141,11,15,5,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38570_0,156.0,1179.0,22.0,218,176,31,17,4,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38572_0,147.0,1140.0,26.0,254,141,41,19,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38573_0,157.0,1199.0,21.0,179,176,34,19,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38576_0,156.0,1040.0,23.0,244,176,21,15,3,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
38584_0,144.0,1129.0,19.0,218,141,31,17,5,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38587_0,166.0,1291.0,17.0,92,122,34,23,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38588_0,144.0,1202.0,20.0,400,141,31,18,6,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38589_0,149.0,1264.0,19.0,258,124,34,16,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38598_0,163.0,1347.0,18.0,147,121,34,17,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38604_0,160.0,1413.0,17.0,206,122,21,12,2,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38609_0,167.0,1316.0,15.0,58,190,41,26,6,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38618_0,161.0,1151.0,26.0,254,141,21,15,4,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38620_0,161.0,1140.0,26.0,154,123,41,14,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38623_0,169.0,1271.0,17.0,67,1,24,17,2,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38627_0,155.0,1172.0,19.0,120,121,31,17,2,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
38632_0,167.0,1257.0,19.0,63,111,24,28,2,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
38635_0,170.0,1274.0,18.0,53,3,34,39,4,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38642_0,156.0,1306.0,19.0,178,176,21,18,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38644_0,139.0,1219.0,20.0,424,141,32,16,5,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38645_0,150.0,1194.0,19.0,242,176,21,17,5,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
38650_0,135.0,1143.0,24.0,397,123,24,21,2,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38658_0,154.0,1204.0,19.0,132,142,21,17,7,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38660_0,153.0,1222.0,18.0,197,121,21,16,2,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38662_0,156.0,1208.0,20.0,148,142,22,19,5,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38670_0,168.0,1270.0,20.0,62,5,41,17,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38674_0,151.0,1265.0,20.0,156,121,41,20,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38677_0,161.0,1145.0,23.0,129,5,41,19,2,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
38685_0,163.0,1142.0,25.0,132,5,34,31,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
38686_0,159.0,1320.0,18.0,247,121,21,15,7,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38687_0,163.0,1150.0,26.0,153,176,34,14,2,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
38688_0,137.0,1213.0,20.0,566,141,31,15,3,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38698_0,151.0,1267.0,18.0,170,176,34,16,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38700_0,147.0,1160.0,26.0,333,176,31,13,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38702_0,159.0,1071.0,21.0,124,5,34,23,2,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
38705_0,149.0,1170.0,25.0,310,141,41,17,4,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38706_0,151.0,1177.0,23.0,388,142,21,21,6,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
38707_0,144.0,1120.0,19.0,207,141,21,14,3,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38708_0,149.0,1158.0,26.0,349,141,22,15,4,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38712_0,142.0,1189.0,18.0,255,141,32,16,6,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38713_0,141.0,1131.0,19.0,252,176,24,16,2,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
38724_0,149.0,1174.0,26.0,348,141,22,17,4,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38725_0,152.0,1242.0,20.0,269,142,21,16,8,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38728_0,156.0,1278.0,19.0,102,176,41,13,3,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
38729_0,148.0,1242.0,19.0,139,141,41,17,6,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38730_0,142.0,1148.0,19.0,260,141,31,19,4,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38739_0,165.0,1337.0,15.0,88,142,34,13,5,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
38740_0,141.0,1139.0,24.0,364,122,41,19,3,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38741_0,142.0,1111.0,20.0,287,141,21,12,4,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
38743_0,137.0,1157.0,25.0,427,176,21,13,4,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
38745_0,139.0,1263.0,19.0,448,141,31,14,6,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
38746_0,136.0,1226.0,20.0,480,141,31,17,7,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
38749_0,149.0,1295.0,19.0,249,141,42,14,5,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
38751_0,135.0,1127.0,21.0,401,141,21,13,4,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
